[编写日期]
2020/09/07 19:23:28

[伺服单元类型]
SGD7S-7R6A10B202

[电机型号]
SGM7G-09A7C61

[波形跟踪数据文件]
<No File>

[波形跟踪数据]
,TRACE1,TRACE2,TRACE3,I/O1,I/O2,I/O3
时间,反馈速度,转矩指令,指令速度,/S-ON,/P-CON,Unsetting
[ms],[min-1],[%],[min-1],-,-,-
216.00000,-168.750000,-17.660217,-172.045898,0.000000,1.000000,0.000000
218.00000,-168.750000,-18.228455,-172.045898,0.000000,1.000000,0.000000
220.00000,-168.750000,-18.168640,-172.045898,0.000000,1.000000,0.000000
222.00000,-168.750000,-18.333130,-172.045898,0.000000,1.000000,0.000000
224.00000,-168.969727,-18.288269,-172.045898,0.000000,1.000000,0.000000
226.00000,-168.969727,-17.600403,-172.045898,0.000000,1.000000,0.000000
228.00000,-168.969727,-17.376099,-172.045898,0.000000,1.000000,0.000000
230.00000,-168.969727,-16.718140,-172.045898,0.000000,1.000000,0.000000
232.00000,-168.969727,-16.733093,-172.045898,0.000000,1.000000,0.000000
234.00000,-169.189453,-16.149902,-172.045898,0.000000,1.000000,0.000000
236.00000,-168.969727,-15.985413,-171.826172,0.000000,1.000000,0.000000
238.00000,-168.969727,-16.493835,-171.826172,0.000000,1.000000,0.000000
240.00000,-168.750000,-17.091980,-172.045898,0.000000,1.000000,0.000000
242.00000,-168.969727,-16.688232,-171.826172,0.000000,1.000000,0.000000
244.00000,-169.189453,-15.476990,-171.826172,0.000000,1.000000,0.000000
246.00000,-169.189453,-14.460144,-171.826172,0.000000,1.000000,0.000000
248.00000,-169.189453,-13.981628,-171.606445,0.000000,1.000000,0.000000
250.00000,-169.189453,-14.056396,-171.606445,0.000000,1.000000,0.000000
252.00000,-168.969727,-14.579773,-171.606445,0.000000,1.000000,0.000000
254.00000,-168.969727,-15.118103,-171.606445,0.000000,1.000000,0.000000
256.00000,-168.750000,-15.177917,-171.606445,0.000000,1.000000,0.000000
258.00000,-168.969727,-15.207825,-171.606445,0.000000,1.000000,0.000000
