[编写日期]
2020/09/07 19:39:49

[伺服单元类型]
SGD7S-7R6A10B202

[电机型号]
SGM7G-09A7C61

[波形跟踪数据文件]
<No File>

[波形跟踪数据]
,TRACE1,TRACE2,TRACE3,I/O1,I/O2,I/O3
时间,反馈速度,转矩指令,指令速度,/S-ON,/P-CON,Unsetting
[ms],[min-1],[%],[min-1],-,-,-
324.00000,-158.862305,-34.094238,-165.893555,0.000000,1.000000,0.000000
328.00000,-160.839844,-32.344666,-167.431641,0.000000,1.000000,0.000000
332.00000,-162.597656,-30.385742,-168.750000,0.000000,1.000000,0.000000
336.00000,-164.135742,-29.114685,-169.848633,0.000000,1.000000,0.000000
340.00000,-165.014648,-28.367004,-170.727539,0.000000,1.000000,0.000000
344.00000,-165.893555,-27.993164,-171.386719,0.000000,1.000000,0.000000
348.00000,-166.772461,-26.632385,-172.045898,0.000000,1.000000,0.000000
352.00000,-167.431641,-25.824890,-172.485352,0.000000,1.000000,0.000000
356.00000,-168.310547,-23.477173,-172.705078,0.000000,1.000000,0.000000
360.00000,-168.530273,-22.445374,-172.705078,0.000000,1.000000,0.000000
364.00000,-168.750000,-22.834167,-172.705078,0.000000,1.000000,0.000000
368.00000,-168.969727,-21.204224,-172.705078,0.000000,1.000000,0.000000
372.00000,-168.750000,-21.667786,-172.705078,0.000000,1.000000,0.000000
376.00000,-168.969727,-20.591125,-172.705078,0.000000,1.000000,0.000000
380.00000,-168.969727,-20.845337,-172.705078,0.000000,1.000000,0.000000
384.00000,-168.750000,-21.757507,-172.705078,0.000000,1.000000,0.000000
388.00000,-168.750000,-21.129456,-172.705078,0.000000,1.000000,0.000000
392.00000,-168.969727,-21.099548,-172.705078,0.000000,1.000000,0.000000
396.00000,-168.969727,-20.875244,-172.705078,0.000000,1.000000,0.000000
400.00000,-168.969727,-21.009827,-172.705078,0.000000,1.000000,0.000000
404.00000,-168.969727,-19.933167,-172.705078,0.000000,1.000000,0.000000
408.00000,-168.969727,-20.037842,-172.485352,0.000000,1.000000,0.000000
412.00000,-168.969727,-18.901367,-172.485352,0.000000,1.000000,0.000000
416.00000,-168.969727,-18.826599,-172.485352,0.000000,1.000000,0.000000
420.00000,-168.969727,-18.587341,-172.265625,0.000000,1.000000,0.000000
424.00000,-168.969727,-18.183594,-172.265625,0.000000,1.000000,0.000000
428.00000,-168.969727,-18.348083,-172.265625,0.000000,1.000000,0.000000
432.00000,-168.969727,-18.288269,-172.265625,0.000000,1.000000,0.000000
436.00000,-168.969727,-17.406006,-172.265625,0.000000,1.000000,0.000000
440.00000,-168.750000,-19.349976,-172.265625,0.000000,1.000000,0.000000
444.00000,-168.750000,-19.454651,-172.265625,0.000000,1.000000,0.000000
448.00000,-168.750000,-18.976135,-172.265625,0.000000,1.000000,0.000000
452.00000,-168.969727,-18.512573,-172.265625,0.000000,1.000000,0.000000
456.00000,-168.969727,-18.108826,-172.265625,0.000000,1.000000,0.000000
460.00000,-168.969727,-17.974243,-172.265625,0.000000,1.000000,0.000000
464.00000,-168.750000,-18.662109,-172.265625,0.000000,1.000000,0.000000
468.00000,-168.969727,-18.392944,-172.265625,0.000000,1.000000,0.000000
472.00000,-168.969727,-18.153687,-172.265625,0.000000,1.000000,0.000000
476.00000,-168.969727,-18.273315,-172.265625,0.000000,1.000000,0.000000
480.00000,-168.969727,-17.495728,-172.265625,0.000000,1.000000,0.000000
484.00000,-168.750000,-18.348083,-172.265625,0.000000,1.000000,0.000000
488.00000,-168.969727,-17.989197,-172.265625,0.000000,1.000000,0.000000
492.00000,-168.969727,-16.837769,-172.045898,0.000000,1.000000,0.000000
496.00000,-168.969727,-17.435913,-172.045898,0.000000,1.000000,0.000000
500.00000,-168.750000,-17.944336,-172.045898,0.000000,1.000000,0.000000
504.00000,-168.530273,-19.335022,-172.265625,0.000000,1.000000,0.000000
508.00000,-168.750000,-19.409790,-172.265625,0.000000,1.000000,0.000000
512.00000,-168.969727,-18.871460,-172.265625,0.000000,1.000000,0.000000
516.00000,-168.750000,-19.260254,-172.265625,0.000000,1.000000,0.000000
520.00000,-168.750000,-20.381775,-172.485352,0.000000,1.000000,0.000000
524.00000,-168.969727,-19.439697,-172.485352,0.000000,1.000000,0.000000
528.00000,-168.750000,-19.858398,-172.485352,0.000000,1.000000,0.000000
532.00000,-168.750000,-21.518250,-172.485352,0.000000,1.000000,0.000000
536.00000,-168.969727,-19.768677,-172.485352,0.000000,1.000000,0.000000
540.00000,-168.750000,-20.875244,-172.705078,0.000000,1.000000,0.000000
544.00000,-168.750000,-22.295837,-172.705078,0.000000,1.000000,0.000000
548.00000,-168.750000,-21.144409,-172.705078,0.000000,1.000000,0.000000
552.00000,-168.750000,-21.996765,-172.705078,0.000000,1.000000,0.000000
556.00000,-168.750000,-22.056580,-172.705078,0.000000,1.000000,0.000000
560.00000,-168.750000,-21.234131,-172.924805,0.000000,1.000000,0.000000
564.00000,-168.750000,-22.340698,-172.924805,0.000000,1.000000,0.000000
568.00000,-168.969727,-21.383667,-172.924805,0.000000,1.000000,0.000000
572.00000,-168.969727,-20.935059,-172.705078,0.000000,1.000000,0.000000
576.00000,-168.969727,-21.159363,-172.705078,0.000000,1.000000,0.000000
580.00000,-168.969727,-20.516357,-172.705078,0.000000,1.000000,0.000000
584.00000,-168.969727,-20.217285,-172.705078,0.000000,1.000000,0.000000
588.00000,-168.750000,-21.563110,-172.705078,0.000000,1.000000,0.000000
592.00000,-168.969727,-20.097656,-172.705078,0.000000,1.000000,0.000000
596.00000,-168.969727,-19.439697,-172.705078,0.000000,1.000000,0.000000
600.00000,-168.969727,-19.948120,-172.485352,0.000000,1.000000,0.000000
604.00000,-168.969727,-18.751831,-172.485352,0.000000,1.000000,0.000000
608.00000,-168.969727,-19.544373,-172.485352,0.000000,1.000000,0.000000
612.00000,-168.750000,-20.665894,-172.485352,0.000000,1.000000,0.000000
616.00000,-168.530273,-21.563110,-172.705078,0.000000,1.000000,0.000000
620.00000,-168.530273,-23.178101,-172.705078,0.000000,1.000000,0.000000
624.00000,-168.750000,-22.879028,-172.924805,0.000000,1.000000,0.000000
628.00000,-168.750000,-23.222961,-172.924805,0.000000,1.000000,0.000000
632.00000,-168.750000,-23.297729,-173.144531,0.000000,1.000000,0.000000
636.00000,-168.969727,-22.565002,-172.924805,0.000000,1.000000,0.000000
640.00000,-169.189453,-20.964966,-172.924805,0.000000,1.000000,0.000000
644.00000,-168.969727,-21.278992,-172.924805,0.000000,1.000000,0.000000
648.00000,-169.189453,-19.349976,-172.705078,0.000000,1.000000,0.000000
652.00000,-168.969727,-19.604187,-172.485352,0.000000,1.000000,0.000000
656.00000,-168.750000,-19.918213,-172.485352,0.000000,1.000000,0.000000
660.00000,-168.750000,-19.065857,-172.265625,0.000000,1.000000,0.000000
664.00000,-168.530273,-20.037842,-172.045898,0.000000,1.000000,0.000000
668.00000,-168.310547,-19.888306,-171.606445,0.000000,1.000000,0.000000
672.00000,-167.871094,-18.886414,-171.166992,0.000000,1.000000,0.000000
676.00000,-167.431641,-18.108826,-170.507813,0.000000,1.000000,0.000000
680.00000,-166.992188,-17.286377,-169.848633,0.000000,1.000000,0.000000
684.00000,-166.552734,-14.056396,-168.530273,0.000000,1.000000,0.000000
688.00000,-165.234375,-14.490051,-167.431641,0.000000,1.000000,0.000000
692.00000,-164.355469,-11.544189,-165.893555,0.000000,1.000000,0.000000
696.00000,-163.037109,-9.809570,-164.135742,0.000000,1.000000,0.000000
700.00000,-161.279297,-9.450684,-162.158203,0.000000,1.000000,0.000000
704.00000,-159.521484,-7.641296,-159.960938,0.000000,1.000000,0.000000
708.00000,-157.543945,-6.400146,-157.543945,0.000000,1.000000,0.000000
712.00000,-155.346680,-4.994507,-155.126953,0.000000,1.000000,0.000000
716.00000,-152.929688,-3.872986,-152.270508,0.000000,1.000000,0.000000
720.00000,-149.853516,-3.872986,-149.414063,0.000000,1.000000,0.000000
724.00000,-147.216797,-2.422485,-146.337891,0.000000,1.000000,0.000000
728.00000,-144.140625,-1.315918,-143.041992,0.000000,1.000000,0.000000
732.00000,-140.844727,-0.448608,-139.306641,0.000000,1.000000,0.000000
736.00000,-137.548828,1.824341,-135.571289,0.000000,1.000000,0.000000
740.00000,-133.813477,3.588867,-131.396484,0.000000,1.000000,0.000000
744.00000,-129.638672,3.469238,-127.221680,0.000000,1.000000,0.000000
748.00000,-125.683594,5.876770,-122.827148,0.000000,1.000000,0.000000
752.00000,-121.508789,8.777771,-117.993164,0.000000,1.000000,0.000000
756.00000,-116.674805,8.254395,-113.159180,0.000000,1.000000,0.000000
760.00000,-112.060547,10.228271,-107.885742,0.000000,1.000000,0.000000
764.00000,-106.787109,10.288086,-102.832031,0.000000,1.000000,0.000000
768.00000,-101.733398,11.110535,-97.558594,0.000000,1.000000,0.000000
772.00000,-96.899414,13.308716,-92.065430,0.000000,1.000000,0.000000
776.00000,-91.406250,14.086304,-86.572266,0.000000,1.000000,0.000000
780.00000,-85.913086,14.041443,-80.859375,0.000000,1.000000,0.000000
784.00000,-80.639648,14.998474,-75.366211,0.000000,1.000000,0.000000
788.00000,-74.926758,14.056396,-70.092773,0.000000,1.000000,0.000000
792.00000,-69.653320,13.862000,-65.039063,0.000000,1.000000,0.000000
796.00000,-64.599609,13.413391,-59.985352,0.000000,1.000000,0.000000
800.00000,-59.326172,11.873169,-55.151367,0.000000,1.000000,0.000000
804.00000,-54.492188,10.587158,-50.537109,0.000000,1.000000,0.000000
808.00000,-49.658203,8.658142,-46.362305,0.000000,1.000000,0.000000
812.00000,-45.043945,6.340332,-42.187500,0.000000,1.000000,0.000000
816.00000,-40.869141,4.844971,-38.452148,0.000000,1.000000,0.000000
820.00000,-36.914063,3.289795,-34.716797,0.000000,1.000000,0.000000
824.00000,-32.958984,1.256104,-31.420898,0.000000,1.000000,0.000000
828.00000,-29.663086,0.463562,-28.125000,0.000000,1.000000,0.000000
832.00000,-26.147461,-0.478516,-25.048828,0.000000,1.000000,0.000000
836.00000,-23.071289,-1.390686,-22.192383,0.000000,1.000000,0.000000
840.00000,-20.434570,-1.166382,-19.335938,0.000000,1.000000,0.000000
844.00000,-17.578125,-2.497253,-16.918945,0.000000,1.000000,0.000000
848.00000,-14.941406,-3.977661,-14.721680,0.000000,1.000000,0.000000
852.00000,-12.524414,-4.590759,-12.524414,0.000000,1.000000,0.000000
856.00000,-10.327148,-7.147827,-10.986328,0.000000,1.000000,0.000000
860.00000,-8.569336,-8.403931,-9.448242,0.000000,1.000000,0.000000
864.00000,-6.811523,-9.704895,-8.129883,0.000000,1.000000,0.000000
868.00000,-5.273438,-11.469421,-7.031250,0.000000,1.000000,0.000000
872.00000,-4.174805,-12.321777,-5.932617,0.000000,1.000000,0.000000
876.00000,-3.076172,-14.041443,-5.273438,0.000000,1.000000,0.000000
880.00000,-2.197266,-15.462036,-4.833984,0.000000,1.000000,0.000000
884.00000,-1.538086,-15.895691,-4.394531,0.000000,1.000000,0.000000
888.00000,-1.098633,-16.224670,-3.955078,0.000000,1.000000,0.000000
892.00000,-0.878906,-16.897583,-3.735352,0.000000,1.000000,0.000000
896.00000,-0.659180,-17.091980,-3.515625,0.000000,1.000000,0.000000
900.00000,-0.439453,-17.391052,-3.515625,0.000000,1.000000,0.000000
904.00000,-0.219727,-17.391052,-3.515625,0.000000,1.000000,0.000000
908.00000,-0.219727,-17.091980,-3.295898,0.000000,1.000000,0.000000
912.00000,-0.219727,-17.077026,-3.295898,0.000000,1.000000,0.000000
916.00000,-0.219727,-17.151794,-3.295898,0.000000,1.000000,0.000000
920.00000,-0.219727,-16.703186,-3.295898,0.000000,1.000000,0.000000
924.00000,-0.219727,-16.598511,-3.295898,0.000000,1.000000,0.000000
928.00000,-0.219727,-16.583557,-3.076172,0.000000,1.000000,0.000000
932.00000,-0.219727,-16.254578,-3.076172,0.000000,1.000000,0.000000
936.00000,-0.219727,-16.359253,-3.076172,0.000000,1.000000,0.000000
940.00000,-0.219727,-16.344299,-3.076172,0.000000,1.000000,0.000000
944.00000,-0.219727,-16.224670,-3.076172,0.000000,1.000000,0.000000
948.00000,-0.219727,-16.359253,-3.076172,0.000000,1.000000,0.000000
952.00000,-0.219727,-16.329346,-3.076172,0.000000,1.000000,0.000000
956.00000,-0.219727,-16.164856,-3.076172,0.000000,1.000000,0.000000
960.00000,-0.219727,-16.164856,-3.076172,0.000000,1.000000,0.000000
964.00000,-0.219727,-16.060181,-3.076172,0.000000,1.000000,0.000000
968.00000,-0.219727,-15.925598,-3.076172,0.000000,1.000000,0.000000
972.00000,-0.219727,-16.090088,-3.076172,0.000000,1.000000,0.000000
976.00000,-0.219727,-16.090088,-3.076172,0.000000,1.000000,0.000000
980.00000,-0.219727,-15.985413,-3.076172,0.000000,1.000000,0.000000
984.00000,-0.219727,-15.970459,-3.076172,0.000000,1.000000,0.000000
988.00000,-0.219727,-15.910645,-3.076172,0.000000,1.000000,0.000000
992.00000,-0.219727,-15.850830,-3.076172,0.000000,1.000000,0.000000
996.00000,-0.219727,-15.835876,-3.076172,0.000000,1.000000,0.000000
1000.00000,-0.219727,-15.776062,-3.076172,0.000000,1.000000,0.000000
1004.00000,-0.219727,-15.805969,-3.076172,0.000000,1.000000,0.000000
1008.00000,0.000000,-15.880737,-3.076172,0.000000,1.000000,0.000000
1012.00000,-0.219727,-15.776062,-3.076172,0.000000,1.000000,0.000000
1016.00000,-0.219727,-15.820923,-3.076172,0.000000,1.000000,0.000000
1020.00000,-0.219727,-15.746155,-3.076172,0.000000,1.000000,0.000000
1024.00000,-0.219727,-15.746155,-3.076172,0.000000,1.000000,0.000000
1028.00000,-0.219727,-15.776062,-3.076172,0.000000,1.000000,0.000000
1032.00000,-0.219727,-15.746155,-3.076172,0.000000,1.000000,0.000000
1036.00000,-0.219727,-15.716248,-3.076172,0.000000,1.000000,0.000000
1040.00000,-0.219727,-15.731201,-3.076172,0.000000,1.000000,0.000000
1044.00000,-0.219727,-15.776062,-3.076172,0.000000,1.000000,0.000000
1048.00000,-0.219727,-15.701294,-3.076172,0.000000,1.000000,0.000000
1052.00000,-0.219727,-15.671387,-3.076172,0.000000,1.000000,0.000000
1056.00000,-0.219727,-15.716248,-3.076172,0.000000,1.000000,0.000000
1060.00000,-0.219727,-15.671387,-3.076172,0.000000,1.000000,0.000000
1064.00000,-0.219727,-15.521851,-3.076172,0.000000,1.000000,0.000000
1068.00000,-0.219727,-15.656433,-3.076172,0.000000,1.000000,0.000000
1072.00000,-0.219727,-15.611572,-3.076172,0.000000,1.000000,0.000000
1076.00000,-0.219727,-15.641479,-3.076172,0.000000,1.000000,0.000000
1080.00000,-0.219727,-15.536804,-3.076172,0.000000,1.000000,0.000000
1084.00000,-0.219727,-15.506897,-2.856445,0.000000,1.000000,0.000000
1088.00000,-0.219727,-15.626526,-2.856445,0.000000,1.000000,0.000000
1092.00000,-0.219727,-15.656433,-2.856445,0.000000,1.000000,0.000000
1096.00000,-0.219727,-15.596619,-2.856445,0.000000,1.000000,0.000000
1100.00000,-0.219727,-15.626526,-3.076172,0.000000,1.000000,0.000000
1104.00000,-0.219727,-15.656433,-3.076172,0.000000,1.000000,0.000000
1108.00000,-0.219727,-15.536804,-2.856445,0.000000,1.000000,0.000000
1112.00000,-0.219727,-15.476990,-2.856445,0.000000,1.000000,0.000000
1116.00000,-0.219727,-15.417175,-2.856445,0.000000,1.000000,0.000000
1120.00000,-0.219727,-15.447083,-2.856445,0.000000,1.000000,0.000000
1124.00000,-0.219727,-15.476990,-2.856445,0.000000,1.000000,0.000000
1128.00000,-0.219727,-15.611572,-2.856445,0.000000,1.000000,0.000000
1132.00000,-0.219727,-15.491943,-2.856445,0.000000,1.000000,0.000000
1136.00000,-0.219727,-15.536804,-2.856445,0.000000,1.000000,0.000000
1140.00000,-0.219727,-15.462036,-2.856445,0.000000,1.000000,0.000000
1144.00000,-0.219727,-15.462036,-2.856445,0.000000,1.000000,0.000000
1148.00000,-0.219727,-15.521851,-2.856445,0.000000,1.000000,0.000000
1152.00000,-0.219727,-15.491943,-2.856445,0.000000,1.000000,0.000000
1156.00000,-0.219727,-15.551758,-2.856445,0.000000,1.000000,0.000000
1160.00000,-0.219727,-15.566711,-2.856445,0.000000,1.000000,0.000000
1164.00000,-0.219727,-15.521851,-2.856445,0.000000,1.000000,0.000000
1168.00000,-0.219727,-15.506897,-2.856445,0.000000,1.000000,0.000000
1172.00000,-0.219727,-15.417175,-2.856445,0.000000,1.000000,0.000000
1176.00000,-0.219727,-15.312500,-2.856445,0.000000,1.000000,0.000000
1180.00000,-0.219727,-15.372314,-2.856445,0.000000,1.000000,0.000000
1184.00000,-0.219727,-15.387268,-2.856445,0.000000,1.000000,0.000000
1188.00000,0.000000,-15.506897,-2.856445,0.000000,1.000000,0.000000
1192.00000,-0.219727,-15.372314,-2.856445,0.000000,1.000000,0.000000
1196.00000,-0.219727,-15.432129,-2.856445,0.000000,1.000000,0.000000
1200.00000,-0.219727,-15.447083,-2.856445,0.000000,1.000000,0.000000
1204.00000,-0.219727,-15.447083,-2.856445,0.000000,1.000000,0.000000
1208.00000,-0.219727,-15.447083,-2.856445,0.000000,1.000000,0.000000
1212.00000,-0.219727,-15.462036,-2.856445,0.000000,1.000000,0.000000
1216.00000,-0.219727,-15.476990,-2.856445,0.000000,1.000000,0.000000
1220.00000,-0.219727,-15.417175,-2.856445,0.000000,1.000000,0.000000
1224.00000,-0.219727,-15.521851,-2.856445,0.000000,1.000000,0.000000
1228.00000,-0.219727,-15.447083,-2.856445,0.000000,1.000000,0.000000
1232.00000,-0.219727,-15.267639,-2.856445,0.000000,1.000000,0.000000
1236.00000,-0.219727,-15.372314,-2.856445,0.000000,1.000000,0.000000
1240.00000,-0.219727,-15.447083,-2.856445,0.000000,1.000000,0.000000
1244.00000,-0.219727,-15.387268,-2.856445,0.000000,1.000000,0.000000
1248.00000,0.000000,-15.462036,-2.856445,0.000000,1.000000,0.000000
1252.00000,-0.219727,-15.357361,-2.856445,0.000000,1.000000,0.000000
1256.00000,-0.219727,-15.432129,-2.856445,0.000000,1.000000,0.000000
1260.00000,0.000000,-15.476990,-2.856445,0.000000,1.000000,0.000000
1264.00000,-0.219727,-15.432129,-2.856445,0.000000,1.000000,0.000000
1268.00000,0.000000,-15.476990,-2.856445,0.000000,1.000000,0.000000
1272.00000,-0.219727,-15.447083,-2.856445,0.000000,1.000000,0.000000
1276.00000,-0.219727,-15.462036,-2.856445,0.000000,1.000000,0.000000
1280.00000,-0.219727,-15.432129,-2.856445,0.000000,1.000000,0.000000
1284.00000,-0.219727,-15.327454,-2.856445,0.000000,1.000000,0.000000
1288.00000,-0.219727,-15.357361,-2.856445,0.000000,1.000000,0.000000
1292.00000,0.000000,-15.491943,-2.856445,0.000000,1.000000,0.000000
1296.00000,-0.219727,-15.476990,-2.856445,0.000000,1.000000,0.000000
1300.00000,-0.219727,-15.417175,-2.856445,0.000000,1.000000,0.000000
1304.00000,-0.219727,-15.357361,-2.856445,0.000000,1.000000,0.000000
1308.00000,-0.219727,-15.387268,-2.856445,0.000000,1.000000,0.000000
1312.00000,0.000000,-15.476990,-2.856445,0.000000,1.000000,0.000000
1316.00000,0.000000,-15.476990,-2.856445,0.000000,1.000000,0.000000
1320.00000,-0.219727,-15.387268,-2.856445,0.000000,1.000000,0.000000
1324.00000,-0.219727,-15.462036,-2.856445,0.000000,1.000000,0.000000
1328.00000,0.000000,-15.536804,-2.856445,0.000000,1.000000,0.000000
1332.00000,-0.219727,-15.357361,-2.856445,0.000000,1.000000,0.000000
1336.00000,-0.219727,-15.387268,-2.856445,0.000000,1.000000,0.000000
1340.00000,-0.219727,-15.312500,-2.856445,0.000000,1.000000,0.000000
1344.00000,-0.219727,-15.387268,-2.856445,0.000000,1.000000,0.000000
1348.00000,0.000000,-15.432129,-2.856445,0.000000,1.000000,0.000000
1352.00000,-0.219727,-15.387268,-2.856445,0.000000,1.000000,0.000000
1356.00000,-0.219727,-15.327454,-2.856445,0.000000,1.000000,0.000000
1360.00000,-0.219727,-15.447083,-2.856445,0.000000,1.000000,0.000000
1364.00000,-0.219727,-15.342407,-2.856445,0.000000,1.000000,0.000000
1368.00000,-0.219727,-15.387268,-2.856445,0.000000,1.000000,0.000000
1372.00000,-0.219727,-15.432129,-2.856445,0.000000,1.000000,0.000000
1376.00000,-0.219727,-15.476990,-2.856445,0.000000,1.000000,0.000000
1380.00000,0.000000,-15.476990,-2.856445,0.000000,1.000000,0.000000
1384.00000,-0.219727,-15.387268,-2.856445,0.000000,1.000000,0.000000
1388.00000,-0.219727,-15.327454,-2.856445,0.000000,1.000000,0.000000
1392.00000,-0.219727,-15.372314,-2.856445,0.000000,1.000000,0.000000
1396.00000,-0.219727,-15.432129,-2.856445,0.000000,1.000000,0.000000
1400.00000,-0.219727,-15.312500,-2.856445,0.000000,1.000000,0.000000
1404.00000,0.000000,-15.462036,-2.856445,0.000000,1.000000,0.000000
1408.00000,-0.219727,-15.476990,-2.856445,0.000000,1.000000,0.000000
1412.00000,-0.219727,-15.342407,-2.856445,0.000000,1.000000,0.000000
1416.00000,-0.219727,-15.447083,-2.856445,0.000000,1.000000,0.000000
1420.00000,-0.219727,-15.387268,-2.856445,0.000000,1.000000,0.000000
1424.00000,-0.219727,-15.417175,-2.856445,0.000000,1.000000,0.000000
1428.00000,0.000000,-15.521851,-2.856445,0.000000,1.000000,0.000000
1432.00000,-0.219727,-15.387268,-2.856445,0.000000,1.000000,0.000000
