[编写日期]
2020/09/07 19:26:40

[伺服单元类型]
SGD7S-7R6A10B202

[电机型号]
SGM7G-09A7C61

[波形跟踪数据文件]
<No File>

[波形跟踪数据]
,TRACE1,TRACE2,TRACE3,I/O1,I/O2,I/O3
时间,反馈速度,转矩指令,指令速度,/S-ON,/P-CON,Unsetting
[ms],[min-1],[%],[min-1],-,-,-
316.00000,-119.091797,-10.856323,-120.849609,0.000000,1.000000,0.000000
320.00000,-118.652344,-10.736694,-120.410156,0.000000,1.000000,0.000000
324.00000,-118.212891,-10.288086,-119.750977,0.000000,1.000000,0.000000
328.00000,-117.333984,-11.633911,-119.311523,0.000000,1.000000,0.000000
332.00000,-116.674805,-11.200256,-118.652344,0.000000,1.000000,0.000000
336.00000,-116.235352,-9.091797,-117.553711,0.000000,1.000000,0.000000
340.00000,-115.356445,-8.299255,-116.455078,0.000000,1.000000,0.000000
344.00000,-114.038086,-8.269348,-115.136719,0.000000,1.000000,0.000000
348.00000,-112.939453,-6.818848,-113.598633,0.000000,1.000000,0.000000
352.00000,-111.401367,-8.089905,-112.280273,0.000000,1.000000,0.000000
356.00000,-109.863281,-7.760925,-110.522461,0.000000,1.000000,0.000000
360.00000,-108.105469,-7.835693,-108.764648,0.000000,1.000000,0.000000
364.00000,-106.127930,-8.777771,-107.006836,0.000000,1.000000,0.000000
368.00000,-104.150391,-8.673096,-105.029297,0.000000,1.000000,0.000000
372.00000,-101.953125,-9.076843,-102.832031,0.000000,1.000000,0.000000
376.00000,-100.195313,-6.983337,-100.415039,0.000000,1.000000,0.000000
380.00000,-97.778320,-6.235657,-97.778320,0.000000,1.000000,0.000000
384.00000,-95.141602,-4.844971,-94.921875,0.000000,1.000000,0.000000
388.00000,-92.504883,-3.783264,-91.845703,0.000000,1.000000,0.000000
392.00000,-89.428711,-3.947754,-88.769531,0.000000,1.000000,0.000000
396.00000,-86.132813,-4.815063,-85.693359,0.000000,1.000000,0.000000
400.00000,-83.056641,-4.067383,-82.397461,0.000000,1.000000,0.000000
404.00000,-79.760742,-2.811279,-78.881836,0.000000,1.000000,0.000000
408.00000,-76.464844,-2.108459,-75.146484,0.000000,1.000000,0.000000
412.00000,-72.729492,-2.153320,-71.630859,0.000000,1.000000,0.000000
416.00000,-68.994141,-2.497253,-67.895508,0.000000,1.000000,0.000000
420.00000,-65.039063,-3.259888,-64.160156,0.000000,1.000000,0.000000
424.00000,-61.303711,-3.484192,-60.424805,0.000000,1.000000,0.000000
428.00000,-57.788086,-2.347717,-56.469727,0.000000,1.000000,0.000000
432.00000,-54.052734,-2.018738,-52.734375,0.000000,1.000000,0.000000
436.00000,-50.097656,-2.287903,-48.999023,0.000000,1.000000,0.000000
440.00000,-46.142578,-3.947754,-45.483398,0.000000,1.000000,0.000000
444.00000,-42.626953,-4.530945,-42.187500,0.000000,1.000000,0.000000
448.00000,-39.331055,-5.293579,-38.891602,0.000000,1.000000,0.000000
452.00000,-36.254883,-5.368347,-35.815430,0.000000,1.000000,0.000000
456.00000,-33.398438,-4.874878,-32.958984,0.000000,1.000000,0.000000
460.00000,-30.322266,-5.428162,-30.322266,0.000000,1.000000,0.000000
464.00000,-27.685547,-7.132874,-27.905273,0.000000,1.000000,0.000000
468.00000,-25.048828,-8.568420,-25.708008,0.000000,1.000000,0.000000
472.00000,-23.071289,-8.867493,-23.950195,0.000000,1.000000,0.000000
