[编写日期]
2020/09/07 19:41:17

[伺服单元类型]
SGD7S-7R6A10B202

[电机型号]
SGM7G-09A7C61

[波形跟踪数据文件]
<No File>

[波形跟踪数据]
,TRACE1,TRACE2,TRACE3,I/O1,I/O2,I/O3
时间,反馈速度,转矩指令,指令速度,/S-ON,/P-CON,Unsetting
[ms],[min-1],[%],[min-1],-,-,-
244.00000,0.000000,-17.331238,-3.295898,0.000000,1.000000,0.000000
248.00000,-0.219727,-17.376099,-3.295898,0.000000,1.000000,0.000000
252.00000,-0.219727,-17.316284,-3.295898,0.000000,1.000000,0.000000
256.00000,0.000000,-17.316284,-3.295898,0.000000,1.000000,0.000000
260.00000,-0.219727,-17.346191,-3.295898,0.000000,1.000000,0.000000
264.00000,-0.219727,-17.376099,-3.295898,0.000000,1.000000,0.000000
268.00000,-0.219727,-17.376099,-3.295898,0.000000,1.000000,0.000000
272.00000,-0.219727,-17.331238,-3.295898,0.000000,1.000000,0.000000
276.00000,0.000000,-17.346191,-3.295898,0.000000,1.000000,0.000000
280.00000,-0.219727,-17.331238,-3.295898,0.000000,1.000000,0.000000
284.00000,-0.219727,-17.391052,-3.295898,0.000000,1.000000,0.000000
288.00000,-0.219727,-17.331238,-3.295898,0.000000,1.000000,0.000000
292.00000,0.000000,-17.301331,-3.295898,0.000000,1.000000,0.000000
296.00000,0.000000,-17.346191,-3.295898,0.000000,1.000000,0.000000
300.00000,-0.219727,-17.316284,-3.295898,0.000000,1.000000,0.000000
304.00000,0.000000,-17.391052,-3.295898,0.000000,1.000000,0.000000
308.00000,-0.219727,-17.346191,-3.295898,0.000000,1.000000,0.000000
312.00000,-0.219727,-17.316284,-3.295898,0.000000,1.000000,0.000000
316.00000,-0.219727,-17.316284,-3.295898,0.000000,1.000000,0.000000
320.00000,-0.219727,-17.316284,-3.295898,0.000000,1.000000,0.000000
324.00000,0.000000,-17.301331,-3.295898,0.000000,1.000000,0.000000
328.00000,-0.219727,-17.286377,-3.295898,0.000000,1.000000,0.000000
332.00000,0.000000,-17.301331,-3.295898,0.000000,1.000000,0.000000
336.00000,-0.219727,-17.316284,-3.295898,0.000000,1.000000,0.000000
340.00000,0.000000,-17.316284,-3.295898,0.000000,1.000000,0.000000
344.00000,0.000000,-17.331238,-3.295898,0.000000,1.000000,0.000000
348.00000,-0.219727,-17.286377,-3.295898,0.000000,1.000000,0.000000
352.00000,-0.219727,-17.301331,-3.295898,0.000000,1.000000,0.000000
356.00000,-0.219727,-17.271423,-3.295898,0.000000,1.000000,0.000000
360.00000,-0.219727,-17.331238,-3.295898,0.000000,1.000000,0.000000
364.00000,-0.219727,-17.241516,-3.295898,0.000000,1.000000,0.000000
368.00000,0.000000,-17.301331,-3.295898,0.000000,1.000000,0.000000
372.00000,-0.219727,-17.301331,-3.295898,0.000000,1.000000,0.000000
376.00000,0.000000,-17.286377,-3.295898,0.000000,1.000000,0.000000
380.00000,-0.219727,-17.331238,-3.295898,0.000000,1.000000,0.000000
384.00000,-0.219727,-17.256470,-3.295898,0.000000,1.000000,0.000000
388.00000,0.000000,-17.376099,-3.295898,0.000000,1.000000,0.000000
392.00000,-0.219727,-17.241516,-3.295898,0.000000,1.000000,0.000000
396.00000,0.000000,-17.316284,-3.295898,0.000000,1.000000,0.000000
400.00000,-0.219727,-17.241516,-3.295898,0.000000,1.000000,0.000000
404.00000,0.000000,-17.331238,-3.295898,0.000000,1.000000,0.000000
408.00000,-0.219727,-17.271423,-3.295898,0.000000,1.000000,0.000000
412.00000,-0.219727,-17.301331,-3.295898,0.000000,1.000000,0.000000
416.00000,0.000000,-17.316284,-3.295898,0.000000,1.000000,0.000000
420.00000,-0.219727,-17.256470,-3.295898,0.000000,1.000000,0.000000
424.00000,0.000000,-17.271423,-3.295898,0.000000,1.000000,0.000000
428.00000,-0.219727,-17.316284,-3.295898,0.000000,1.000000,0.000000
432.00000,-0.219727,-17.256470,-3.295898,0.000000,1.000000,0.000000
436.00000,0.000000,-17.301331,-3.295898,0.000000,1.000000,0.000000
440.00000,-0.219727,-17.271423,-3.295898,0.000000,1.000000,0.000000
444.00000,0.000000,-17.331238,-3.295898,0.000000,1.000000,0.000000
448.00000,0.000000,-17.301331,-3.295898,0.000000,1.000000,0.000000
452.00000,-0.219727,-17.241516,-3.295898,0.000000,1.000000,0.000000
456.00000,0.000000,-17.301331,-3.295898,0.000000,1.000000,0.000000
460.00000,-0.219727,-17.211609,-3.295898,0.000000,1.000000,0.000000
464.00000,0.000000,-17.286377,-3.295898,0.000000,1.000000,0.000000
468.00000,-0.219727,-17.256470,-3.295898,0.000000,1.000000,0.000000
472.00000,-0.219727,-17.286377,-3.295898,0.000000,1.000000,0.000000
476.00000,-0.219727,-17.271423,-3.295898,0.000000,1.000000,0.000000
480.00000,-0.219727,-17.301331,-3.295898,0.000000,1.000000,0.000000
484.00000,0.000000,-17.301331,-3.295898,0.000000,1.000000,0.000000
488.00000,-0.219727,-17.286377,-3.295898,0.000000,1.000000,0.000000
492.00000,0.000000,-17.271423,-3.295898,0.000000,1.000000,0.000000
496.00000,-0.219727,-17.256470,-3.295898,0.000000,1.000000,0.000000
500.00000,0.000000,-17.316284,-3.295898,0.000000,1.000000,0.000000
504.00000,-0.219727,-17.226563,-3.295898,0.000000,1.000000,0.000000
508.00000,-0.219727,-17.241516,-3.295898,0.000000,1.000000,0.000000
512.00000,-0.219727,-17.166748,-3.295898,0.000000,1.000000,0.000000
516.00000,-0.219727,-17.316284,-3.295898,0.000000,1.000000,0.000000
520.00000,-0.219727,-17.241516,-3.295898,0.000000,1.000000,0.000000
524.00000,0.000000,-17.271423,-3.295898,0.000000,1.000000,0.000000
528.00000,-0.219727,-17.226563,-3.295898,0.000000,1.000000,0.000000
532.00000,-0.219727,-17.301331,-3.295898,0.000000,1.000000,0.000000
536.00000,0.000000,-17.286377,-3.295898,0.000000,1.000000,0.000000
540.00000,-0.219727,-17.256470,-3.295898,0.000000,1.000000,0.000000
