[编写日期]
2020/09/07 19:38:44

[伺服单元类型]
SGD7S-7R6A10B202

[电机型号]
SGM7G-09A7C61

[波形跟踪数据文件]
<No File>

[波形跟踪数据]
,TRACE1,TRACE2,TRACE3,I/O1,I/O2,I/O3
时间,反馈速度,转矩指令,指令速度,/S-ON,/P-CON,Unsetting
[ms],[min-1],[%],[min-1],-,-,-
344.00000,112.939453,15.656433,115.136719,0.000000,1.000000,0.000000
348.00000,111.401367,16.030273,113.598633,0.000000,1.000000,0.000000
352.00000,109.863281,15.148010,111.840820,0.000000,1.000000,0.000000
356.00000,108.325195,12.949829,109.863281,0.000000,1.000000,0.000000
360.00000,106.347656,12.994690,107.666016,0.000000,1.000000,0.000000
364.00000,104.370117,11.798401,105.468750,0.000000,1.000000,0.000000
368.00000,102.392578,9.360962,103.051758,0.000000,1.000000,0.000000
372.00000,99.975586,9.600220,100.415039,0.000000,1.000000,0.000000
376.00000,97.338867,8.433838,97.778320,0.000000,1.000000,0.000000
380.00000,94.702148,7.686157,94.921875,0.000000,1.000000,0.000000
384.00000,92.065430,6.459961,92.065430,0.000000,1.000000,0.000000
388.00000,89.428711,4.082336,88.769531,0.000000,1.000000,0.000000
392.00000,85.913086,4.710388,85.473633,0.000000,1.000000,0.000000
396.00000,82.836914,3.633728,82.177734,0.000000,1.000000,0.000000
400.00000,79.541016,2.078552,78.442383,0.000000,1.000000,0.000000
404.00000,76.245117,0.553284,74.707031,0.000000,1.000000,0.000000
408.00000,72.729492,-1.091614,70.751953,0.000000,1.000000,0.000000
412.00000,68.994141,-2.317810,66.796875,0.000000,1.000000,0.000000
416.00000,65.039063,-1.794434,63.061523,0.000000,1.000000,0.000000
420.00000,61.083984,-2.228088,59.106445,0.000000,1.000000,0.000000
424.00000,57.348633,-3.095398,55.151367,0.000000,1.000000,0.000000
428.00000,53.173828,-1.226196,51.416016,0.000000,1.000000,0.000000
432.00000,49.438477,-0.508423,47.900391,0.000000,1.000000,0.000000
436.00000,45.703125,1.046753,44.384766,0.000000,1.000000,0.000000
440.00000,41.967773,3.454285,41.308594,0.000000,1.000000,0.000000
444.00000,38.671875,4.560852,38.232422,0.000000,1.000000,0.000000
448.00000,35.375977,6.489868,35.375977,0.000000,1.000000,0.000000
452.00000,32.299805,8.089905,32.739258,0.000000,1.000000,0.000000
456.00000,29.443359,9.151611,30.102539,0.000000,1.000000,0.000000
460.00000,26.806641,11.708679,27.905273,0.000000,1.000000,0.000000
464.00000,24.609375,12.590942,25.927734,0.000000,1.000000,0.000000
468.00000,22.412109,13.473206,24.169922,0.000000,1.000000,0.000000
472.00000,20.434570,15.432129,22.631836,0.000000,1.000000,0.000000
476.00000,18.896484,17.002258,21.533203,0.000000,1.000000,0.000000
480.00000,17.578125,18.318176,20.654297,0.000000,1.000000,0.000000
484.00000,16.699219,20.307007,19.995117,0.000000,1.000000,0.000000
488.00000,16.040039,21.428528,19.775391,0.000000,1.000000,0.000000
492.00000,15.380859,23.282776,19.775391,0.000000,1.000000,0.000000
496.00000,15.161133,26.123962,20.214844,0.000000,1.000000,0.000000
500.00000,15.380859,27.903442,20.874023,0.000000,1.000000,0.000000
504.00000,15.820313,30.131531,21.752930,0.000000,1.000000,0.000000
508.00000,16.699219,32.419434,23.071289,0.000000,1.000000,0.000000
512.00000,17.797852,33.869934,24.829102,0.000000,1.000000,0.000000
516.00000,19.116211,36.217651,26.586914,0.000000,1.000000,0.000000
520.00000,20.874023,38.475647,28.784180,0.000000,1.000000,0.000000
