0.008,-0.006,1.017
0.008,-0.005,1.017
0.008,-0.005,1.016
0.008,-0.005,1.016
0.008,-0.005,1.016
0.008,-0.006,1.017
0.008,-0.005,1.016
0.008,-0.005,1.017
0.008,-0.006,1.016
0.008,-0.007,1.016
0.008,-0.005,1.016
0.008,-0.006,1.016
0.008,-0.011,1.015
0.008,-0.006,1.016
0.008,-0.006,1.016
0.008,-0.006,1.016
0.008,-0.006,1.016
0.008,-0.006,1.016
0.008,-0.009,1.017
0.008,-0.003,1.017
0.008,-0.001,1.017
0.008,-0.005,1.017
0.008,-0.001,1.016
0.008,-0.002,1.017
0.008,0.004,1.016
0.009,-0.000,1.017
0.008,0.000,1.016
0.008,-0.001,1.016
0.013,0.022,1.018
0.008,-0.005,1.017
0.008,-0.005,1.016
0.008,-0.005,1.017
0.009,-0.000,1.017
0.008,-0.005,1.016
0.008,-0.004,1.016
0.009,-0.004,1.017
0.008,-0.004,1.016
0.009,-0.004,1.017
0.008,-0.000,1.016
0.008,0.001,1.016
0.009,0.001,1.016
0.008,0.000,1.016
0.008,-0.001,1.017
0.009,0.000,1.016
0.009,-0.001,1.016
0.008,-0.002,1.016
0.009,0.001,1.016
0.008,0.000,1.016
0.009,-0.004,1.016
0.008,-0.004,1.017
0.008,0.000,1.016
0.008,0.000,1.016
0.008,-0.002,1.017
0.009,0.005,1.016
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.005,1.018
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.005,1.016
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.016
0.008,-0.005,1.017
0.008,-0.004,1.016
0.008,-0.004,1.017
0.008,-0.005,1.016
0.008,-0.004,1.016
0.008,-0.005,1.016
0.008,-0.004,1.016
0.008,-0.005,1.016
0.008,-0.005,1.016
0.008,-0.005,1.016
0.008,-0.005,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.017
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.005,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.005,1.016
0.009,-0.005,1.017
0.008,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.005,1.016
0.009,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.005,1.016
0.008,-0.005,1.016
0.008,-0.004,1.016
0.008,-0.004,1.017
0.008,-0.004,1.017
0.009,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.005,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.005,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.005,1.016
0.008,-0.004,1.016
0.008,-0.005,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.005,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.004,1.016
0.009,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.005,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.005,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.005,1.016
0.008,-0.004,1.016
0.009,-0.005,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.005,1.016
0.008,-0.004,1.016
0.009,-0.005,1.016
0.008,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.005,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.015
0.008,-0.004,1.016
0.008,-0.005,1.016
0.009,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.005,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.017
0.008,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.017
0.008,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.005,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.004,1.016
0.009,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.004,1.017
0.009,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.017
0.008,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.017
0.009,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.004,1.015
0.008,-0.004,1.016
0.009,-0.004,1.016
0.009,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.004,1.017
0.009,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.004,1.016
0.009,-0.005,1.016
0.008,-0.004,1.016
0.008,-0.004,1.017
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.016
0.008,-0.005,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.004,1.017
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.005,1.016
0.009,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.017
0.008,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.005,1.016
0.009,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.005,1.016
0.009,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.017
0.009,-0.003,1.017
0.009,-0.004,1.017
0.009,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.004,1.017
0.008,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.016
0.008,-0.004,1.017
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.017
0.009,-0.005,1.016
0.008,-0.004,1.017
0.009,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.004,1.017
0.008,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.005,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.017
0.008,-0.004,1.016
0.008,-0.005,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.005,1.017
0.009,-0.004,1.016
0.008,-0.005,1.016
0.008,-0.005,1.016
0.009,-0.004,1.016
0.009,-0.003,1.016
0.008,-0.004,1.016
0.008,-0.005,1.016
0.008,-0.004,1.016
0.008,-0.004,1.017
0.008,-0.004,1.016
0.008,-0.004,1.017
0.008,-0.004,1.017
0.009,-0.004,1.017
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.004,1.017
0.009,-0.004,1.016
0.008,-0.004,1.017
0.009,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.016
0.008,-0.004,1.017
0.009,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.017
0.008,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.004,1.017
0.009,-0.004,1.016
0.009,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.003,1.016
0.009,-0.004,1.016
0.009,-0.004,1.016
0.009,-0.004,1.016
0.009,-0.004,1.017
0.008,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.004,1.017
0.009,-0.004,1.016
0.008,-0.003,1.016
0.008,-0.004,1.017
0.009,-0.004,1.017
0.008,-0.004,1.016
0.008,-0.004,1.017
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.017
0.008,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.004,1.017
0.009,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.003,1.016
0.008,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.017
0.008,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.017
0.008,-0.004,1.016
0.009,-0.004,1.017
0.008,-0.004,1.016
0.009,-0.004,1.017
0.008,-0.004,1.016
0.009,-0.004,1.017
0.009,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.016
0.008,-0.004,1.017
0.008,-0.005,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.017
0.009,-0.004,1.016
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.004,1.017
0.009,-0.004,1.017
0.009,-0.004,1.017
0.009,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.017
0.008,-0.004,1.016
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.016
0.008,-0.003,1.016
0.009,-0.004,1.016
0.008,-0.004,1.017
0.008,-0.004,1.016
0.009,-0.004,1.017
0.009,-0.004,1.017
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.017
0.009,-0.005,1.017
0.009,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.004,1.017
0.009,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.004,1.017
0.009,-0.004,1.016
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.005,1.017
0.008,-0.004,1.017
0.009,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.009,-0.005,1.016
0.008,-0.004,1.016
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.009,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.009,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.016
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.007,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.016
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.016
0.008,-0.004,1.017
0.008,-0.003,1.016
0.009,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.004,1.017
0.008,-0.004,1.016
0.008,-0.004,1.017
0.009,-0.004,1.017
0.009,-0.004,1.017
0.009,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.017
0.008,-0.004,1.016
0.008,-0.004,1.017
0.008,-0.004,1.016
0.008,-0.004,1.017
0.008,-0.004,1.016
0.009,-0.004,1.017
0.009,-0.004,1.016
0.008,-0.004,1.017
0.009,-0.004,1.016
0.008,-0.004,1.017
0.009,-0.004,1.017
0.008,-0.004,1.017
0.009,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.003,1.016
0.008,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.004,1.017
0.009,-0.004,1.016
0.009,-0.004,1.017
0.009,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.017
0.009,-0.004,1.017
0.009,-0.004,1.017
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.017
0.008,-0.004,1.016
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.009,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.009,-0.004,1.016
0.009,-0.004,1.017
0.009,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.009,-0.004,1.017
0.009,-0.004,1.017
0.009,-0.004,1.016
0.008,-0.004,1.017
0.008,-0.004,1.016
0.008,-0.004,1.017
0.009,-0.004,1.017
0.009,-0.004,1.017
0.008,-0.004,1.016
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.016
0.008,-0.004,1.017
0.009,-0.004,1.017
0.008,-0.003,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.016
0.009,-0.004,1.017
0.008,-0.004,1.016
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.005,1.017
0.008,-0.004,1.017
0.009,-0.004,1.017
0.009,-0.003,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.009,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.009,-0.004,1.017
0.009,-0.004,1.016
0.009,-0.004,1.016
0.008,-0.004,1.017
0.009,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.009,-0.005,1.017
0.009,-0.004,1.017
0.008,-0.004,1.016
0.008,-0.004,1.017
0.009,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.009,-0.004,1.016
0.008,-0.003,1.016
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.005,1.017
0.008,-0.004,1.017
0.009,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.016
0.009,-0.004,1.017
0.009,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.016
0.008,-0.004,1.017
0.008,-0.004,1.017
0.009,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.003,1.017
0.008,-0.004,1.016
0.008,-0.004,1.017
0.008,-0.004,1.017
0.009,-0.004,1.017
0.009,-0.004,1.017
0.009,-0.004,1.017
0.009,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.009,-0.004,1.017
0.009,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.009,-0.004,1.017
0.008,-0.004,1.017
0.009,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.009,-0.004,1.017
0.008,-0.004,1.017
0.009,-0.005,1.016
0.009,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.009,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.016
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.016
0.008,-0.004,1.017
0.009,-0.004,1.017
0.009,-0.004,1.017
0.009,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.009,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.009,-0.004,1.017
0.008,-0.003,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.009,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.009,-0.004,1.016
0.009,-0.004,1.017
0.008,-0.004,1.017
0.009,-0.004,1.017
0.009,-0.004,1.016
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.009,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.009,-0.004,1.017
0.008,-0.004,1.017
0.009,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.016
0.008,-0.004,1.017
0.009,-0.004,1.016
0.008,-0.004,1.016
0.009,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.009,-0.004,1.017
0.008,-0.004,1.016
0.008,-0.004,1.016
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.016
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.016
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.009,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.009,-0.004,1.017
0.008,-0.004,1.017
0.009,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.009,-0.004,1.017
0.008,-0.004,1.017
0.009,-0.004,1.017
0.009,-0.004,1.017
0.008,-0.003,1.017
0.008,-0.004,1.017
0.008,-0.004,1.016
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.009,-0.004,1.017
0.009,-0.004,1.017
0.008,-0.004,1.016
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.009,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.009,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.009,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
0.008,-0.004,1.017
